run_id,config_key,vi1_quantization,vi2_batch_size,vi3_output_length,vi4_context_case,vi4_mean_input_tokens,repetition,batch_index,batch_total,batch_actual_size,status,energy_j,duration_s,avg_power_w,peak_power_w,vram_peak_mb,vram_used_start_mb,prompt_tokens,completion_tokens,throughput_tok_s,j_per_token,tpot_ms,j_per_token_calc,tok_per_j,gco2eq,nvml_sample_count,nvml_available
int8_w8a16_b1_o256_caseC_rep2_batch4of30_1780375033,int8_w8a16_b1_o256_caseC_rep2,int8_w8a16,1,256,C,3796,2,4,30,1,success,806.84185,2.9285,205.01,321.36,22910.3,22910.3,3796,256,87.4154,3.151726,11.44,3.1517259765625,0.317286466982346,0.06589208441666666,40,True
int8_w8a16_b1_o256_caseB_rep2_batch14of30_1780387701,int8_w8a16_b1_o256_caseB_rep2,int8_w8a16,1,256,B,897,2,14,30,1,success,647.286714,2.4873,189.36,306.74,22910.3,22910.3,897,256,102.9229,2.528464,9.72,2.5284637265625,0.3954970717968421,0.05286174830999999,35,True
int8_w8a16_b1_o256_caseC_rep2_batch21of30_1780375187,int8_w8a16_b1_o256_caseC_rep2,int8_w8a16,1,256,C,3790,2,21,30,1,success,824.233025,2.9238,209.42,321.52,22910.3,22910.3,3790,256,87.557,3.21966,11.42,3.21966025390625,0.31059177712516434,0.06731236370833334,40,True
int8_w8a16_b1_o512_caseC_rep2_batch1of30_1780384490,int8_w8a16_b1_o512_caseC_rep2,int8_w8a16,1,512,C,3793,2,1,30,1,success,1605.340182,5.3731,252.01,324.28,22910.3,22910.3,3793,512,95.2893,3.13543,10.49,3.13543004296875,0.31893551643498325,0.13110278153,64,True
int8_w8a16_b1_o512_caseC_rep3_batch18of30_1780382964,int8_w8a16_b1_o512_caseC_rep3,int8_w8a16,1,512,C,3791,3,18,30,1,success,1604.066484,5.4102,248.9,313.13,22910.3,22910.3,3791,512,94.6361,3.132942,10.57,3.1329423515625,0.3191887649963516,0.13099876285999998,65,True
int8_w8a16_b1_o256_caseB_rep1_batch27of30_1780365964,int8_w8a16_b1_o256_caseB_rep1,int8_w8a16,1,256,B,893,1,27,30,1,success,631.367906,2.5054,180.16,303.17,22910.3,22910.3,893,256,102.1803,2.466281,9.79,2.4662808828125,0.4054688202665785,0.05156171232333332,36,True
int8_w8a16_b8_o256_caseC_rep2_batch1of4_1780368414,int8_w8a16_b8_o256_caseC_rep2,int8_w8a16,8,256,C,3793,2,1,4,8,success,4624.484257,13.8571,310.99,399.84,22910.3,22910.3,30351,2048,147.7938,2.258049,6.77,2.2580489536132813,0.44286019503687973,0.3776662143216667,149,True
int8_w8a16_b1_o256_caseA_rep2_batch25of30_1780380111,int8_w8a16_b1_o256_caseA_rep2,int8_w8a16,1,256,A,233,2,25,30,1,success,599.640646,2.3973,181.36,300.93,22910.3,22910.3,233,256,106.7878,2.342346,9.36,2.3423462734375,0.4269223604298499,0.048970652756666656,34,True
int8_w8a16_b4_o64_caseB_rep2_batch7of8_1780388637,int8_w8a16_b4_o64_caseB_rep2,int8_w8a16,4,64,B,885,2,7,8,4,success,757.592156,2.6571,209.3,335.17,22910.3,22910.3,3541,256,96.3439,2.959344,10.38,2.959344359375,0.3379126855690412,0.06187002607333334,37,True
int8_w8a16_b4_o64_caseB_rep3_batch3of8_1780365555,int8_w8a16_b4_o64_caseB_rep3,int8_w8a16,4,64,B,883,3,3,8,4,success,766.712082,2.7302,206.27,323.16,22910.3,22910.3,3535,256,93.7657,2.994969,10.66,2.9949690703125,0.33389326451229706,0.06261482002999999,38,True
int8_w8a16_b1_o256_caseA_rep1_batch21of30_1780378517,int8_w8a16_b1_o256_caseA_rep1,int8_w8a16,1,256,A,232,1,21,30,1,success,628.009841,2.424,183.47,297.32,22910.3,22910.3,232,256,105.611,2.453163,9.47,2.45316344140625,0.40763692427552256,0.05128747034833333,35,True
int8_w8a16_b1_o64_caseB_rep2_batch3of30_1780386446,int8_w8a16_b1_o64_caseB_rep2,int8_w8a16,1,64,B,877,2,3,30,1,success,141.410701,0.7482,83.71,137.59,22910.3,22910.3,877,64,85.5395,2.209542,11.69,2.209542203125,0.45258243928795744,0.011548540581666666,18,True
int8_w8a16_b8_o256_caseC_rep1_batch3of4_1780387418,int8_w8a16_b8_o256_caseC_rep1,int8_w8a16,8,256,C,3792,1,3,4,8,success,4640.451802,13.8296,312.11,400.0,22910.3,22910.3,30340,2048,148.0883,2.265846,6.75,2.2658456064453123,0.4413363369310996,0.3789702304966666,149,True
int8_w8a16_b1_o64_caseA_rep1_batch12of30_1780380768,int8_w8a16_b1_o64_caseA_rep1,int8_w8a16,1,64,A,234,1,12,30,1,success,122.102909,0.6581,77.02,128.55,22910.3,22910.3,234,64,97.2508,1.907858,10.28,1.907857953125,0.5241480364730704,0.009971737568333331,17,True
int8_w8a16_b1_o256_caseC_rep1_batch7of30_1780364328,int8_w8a16_b1_o256_caseC_rep1,int8_w8a16,1,256,C,3800,1,7,30,1,success,812.74624,3.0723,201.67,319.79,24524.3,24524.3,3800,256,83.325,3.17479,12.0,3.17479,0.3149814633408824,0.06637427626666666,41,True
int8_w8a16_b1_o512_caseB_rep2_batch20of30_1780375913,int8_w8a16_b1_o512_caseB_rep2,int8_w8a16,1,512,B,888,2,20,30,1,success,1366.060345,4.8221,233.53,309.88,22910.3,22910.3,888,512,106.1767,2.668087,9.42,2.668086611328125,0.3748004265507026,0.11156159484166667,59,True
int8_w8a16_b1_o512_caseB_rep1_batch4of30_1780379048,int8_w8a16_b1_o512_caseB_rep1,int8_w8a16,1,512,B,878,1,4,30,1,success,1389.03568,4.8072,237.8,309.98,22910.3,22910.3,878,512,106.508,2.71296,9.39,2.7129603125,0.3686010427032371,0.11343791386666666,59,True
int8_w8a16_b1_o512_caseC_rep2_batch17of30_1780384673,int8_w8a16_b1_o512_caseC_rep2,int8_w8a16,1,512,C,3797,2,17,30,1,success,1586.876323,5.3955,250.1,322.43,22910.3,22910.3,3797,512,94.8945,3.099368,10.54,3.099367818359375,0.3226464423087873,0.12959489971166666,64,True
int8_w8a16_b4_o256_caseA_rep2_batch2of8_1780381834,int8_w8a16_b4_o256_caseA_rep2,int8_w8a16,4,256,A,232,2,2,8,4,success,2812.999641,8.9813,282.85,325.06,22910.3,22910.3,929,1024,114.0142,2.74707,8.77,2.7470699619140624,0.3640242199376804,0.22972830401499997,100,True
int8_w8a16_b1_o64_caseA_rep2_batch26of30_1780370360,int8_w8a16_b1_o64_caseA_rep2,int8_w8a16,1,64,A,232,2,26,30,1,success,125.400384,0.6568,78.97,131.15,22910.3,22910.3,232,64,97.4481,1.959381,10.26,1.959381,0.5103652633153021,0.01024103136,17,True
int8_w8a16_b1_o64_caseA_rep2_batch20of30_1780370320,int8_w8a16_b1_o64_caseA_rep2,int8_w8a16,1,64,A,235,2,20,30,1,success,119.183877,0.6758,75.19,122.57,22910.3,22910.3,235,64,94.698,1.862248,10.56,1.862248078125,0.5369853843569797,0.009733349955,17,True
int8_w8a16_b1_o512_caseA_rep3_batch18of30_1780372568,int8_w8a16_b1_o512_caseA_rep3,int8_w8a16,1,512,A,235,3,18,30,1,success,1371.647266,4.7162,238.96,306.41,22910.3,22910.3,235,512,108.5622,2.678999,9.21,2.67899856640625,0.3732738093030982,0.11201786005666667,58,True
int8_w8a16_b1_o64_caseB_rep3_batch26of30_1780377133,int8_w8a16_b1_o64_caseB_rep3,int8_w8a16,1,64,B,893,3,26,30,1,success,145.030234,0.7381,85.8,141.05,22910.3,22910.3,893,64,86.7052,2.266097,11.53,2.26609740625,0.4412872973782832,0.011844135776666667,18,True
int8_w8a16_b1_o256_caseB_rep3_batch20of30_1780389500,int8_w8a16_b1_o256_caseB_rep3,int8_w8a16,1,256,B,888,3,20,30,1,success,651.289122,2.4874,190.65,302.15,22910.3,22910.3,888,256,102.9183,2.544098,9.72,2.5440981328125,0.39306659876932504,0.05318861163,35,True
int8_w8a16_b1_o64_caseB_rep1_batch4of30_1780389021,int8_w8a16_b1_o64_caseB_rep1,int8_w8a16,1,64,B,878,1,4,30,1,success,146.240222,0.7342,88.14,200.56,22910.3,22910.3,878,64,87.1721,2.285003,11.47,2.28500346875,0.43763609713338647,0.01194295146333333,18,True
int8_w8a16_b4_o256_caseB_rep3_batch6of8_1780383895,int8_w8a16_b4_o256_caseB_rep3,int8_w8a16,4,256,B,894,3,6,8,4,success,2929.256741,9.4477,280.4,323.36,22910.3,22910.3,3578,1024,108.3859,2.860602,9.23,2.8606022861328126,0.3495767324411527,0.2392226338483333,105,True
int8_w8a16_b1_o512_caseB_rep3_batch3of30_1780368660,int8_w8a16_b1_o512_caseB_rep3,int8_w8a16,1,512,B,877,3,3,30,1,success,1379.889257,4.7926,240.21,312.2,22910.3,22910.3,877,512,106.8317,2.695096,9.36,2.695096205078125,0.3710442685184265,0.11269095598833333,58,True
int8_w8a16_b1_o512_caseA_rep3_batch30of30_1780372697,int8_w8a16_b1_o512_caseA_rep3,int8_w8a16,1,512,A,233,3,30,30,1,success,1337.665427,4.7731,233.04,306.79,22910.3,22910.3,233,512,107.2677,2.612628,9.32,2.612627787109375,0.38275639757563984,0.10924267653833332,58,True
int8_w8a16_b1_o256_caseC_rep2_batch11of30_1780375096,int8_w8a16_b1_o256_caseC_rep2,int8_w8a16,1,256,C,3792,2,11,30,1,success,831.061266,2.9087,211.59,320.64,22910.3,22910.3,3792,256,88.0114,3.246333,11.36,3.2463330703125,0.30803986477694895,0.06787000339,40,True
int8_w8a16_b4_o64_caseA_rep3_batch3of8_1780385518,int8_w8a16_b4_o64_caseA_rep3,int8_w8a16,4,64,A,234,3,3,8,4,success,643.414824,2.3588,193.89,320.06,22910.3,22910.3,937,256,108.5314,2.513339,9.21,2.51333915625,0.3978770622791868,0.05254554395999999,34,True
int8_w8a16_b1_o512_caseB_rep3_batch7of30_1780368704,int8_w8a16_b1_o512_caseB_rep3,int8_w8a16,1,512,B,886,3,7,30,1,success,1416.823087,4.8359,242.59,309.7,22910.3,22910.3,886,512,105.8742,2.767233,9.45,2.767232591796875,0.36137186406534044,0.11570721877166666,59,True
int8_w8a16_b1_o256_caseC_rep3_batch21of30_1780388162,int8_w8a16_b1_o256_caseC_rep3,int8_w8a16,1,256,C,3790,3,21,30,1,success,814.770439,2.9171,206.89,323.2,22910.3,22910.3,3790,256,87.7579,3.182697,11.39,3.18269702734375,0.3141989298411451,0.06653958585166667,40,True
int8_w8a16_b4_o512_caseC_rep1_batch7of8_1780381281,int8_w8a16_b4_o512_caseC_rep1,int8_w8a16,4,512,C,3795,1,7,8,4,success,6802.543514,20.8497,311.17,401.22,22910.3,22910.3,15180,2048,98.2266,3.321554,10.18,3.3215544501953125,0.30106385880297654,0.5555410536433334,219,True
int8_w8a16_b4_o512_caseC_rep2_batch4of8_1780365266,int8_w8a16_b4_o512_caseC_rep2,int8_w8a16,4,512,C,3793,2,4,8,4,success,6781.610639,21.4226,303.09,399.32,22910.3,22910.3,15173,2048,95.6002,3.311333,10.46,3.311333319824219,0.30199315605385346,0.5538315355183333,224,True
int8_w8a16_b1_o256_caseB_rep3_batch18of30_1780389483,int8_w8a16_b1_o256_caseB_rep3,int8_w8a16,1,256,B,895,3,18,30,1,success,660.120005,2.4588,192.9,304.05,22910.3,22910.3,895,256,104.1145,2.578594,9.6,2.57859376953125,0.38780827434551085,0.05390980040833333,35,True
int8_w8a16_b1_o64_caseB_rep3_batch10of30_1780377023,int8_w8a16_b1_o64_caseB_rep3,int8_w8a16,1,64,B,889,3,10,30,1,success,135.222848,0.7388,80.25,135.79,22910.3,22910.3,889,64,86.6253,2.112857,11.54,2.112857,0.47329279738288016,0.011043199253333332,18,True
int8_w8a16_b1_o256_caseC_rep1_batch26of30_1780364501,int8_w8a16_b1_o256_caseC_rep1,int8_w8a16,1,256,C,3797,1,26,30,1,success,803.371273,2.8916,210.46,325.88,24524.3,24524.3,3797,256,88.533,3.138169,11.3,3.13816903515625,0.3186571496937257,0.06560865396166667,39,True
int8_w8a16_b1_o256_caseA_rep3_batch16of30_1780387063,int8_w8a16_b1_o256_caseA_rep3,int8_w8a16,1,256,A,237,3,16,30,1,success,608.868043,2.3772,184.11,303.79,22910.3,22910.3,237,256,107.6912,2.378391,9.29,2.37839079296875,0.42045235078957827,0.04972422351166666,34,True
int8_w8a16_b8_o256_caseA_rep2_batch1of4_1780385308,int8_w8a16_b8_o256_caseA_rep2,int8_w8a16,8,256,A,233,2,1,4,8,success,2947.937033,9.2067,290.58,330.34,22910.3,22910.3,1869,2048,222.4457,1.439422,4.5,1.4394223793945313,0.6947231155462743,0.24074819102833334,102,True
int8_w8a16_b1_o512_caseB_rep3_batch8of30_1780368715,int8_w8a16_b1_o512_caseB_rep3,int8_w8a16,1,512,B,886,3,8,30,1,success,1406.230513,4.81,240.43,309.74,22910.3,22910.3,886,512,106.4456,2.746544,9.39,2.746543970703125,0.36409393429226494,0.11484215856166666,59,True
int8_w8a16_b1_o512_caseC_rep1_batch30of30_1780376827,int8_w8a16_b1_o512_caseC_rep1,int8_w8a16,1,512,C,3793,1,30,30,1,success,1601.316922,5.4107,252.45,321.59,22910.3,22910.3,3793,512,94.6279,3.127572,10.57,3.12757211328125,0.31973683220716004,0.13077421529666666,64,True
int8_w8a16_b1_o512_caseB_rep1_batch28of30_1780379309,int8_w8a16_b1_o512_caseB_rep1,int8_w8a16,1,512,B,883,1,28,30,1,success,1415.021261,4.8241,242.17,308.43,22910.3,22910.3,883,512,106.133,2.763713,9.42,2.763713400390625,0.3618320191444812,0.11556006964833332,59,True
int8_w8a16_b1_o256_caseB_rep2_batch23of30_1780387778,int8_w8a16_b1_o256_caseB_rep2,int8_w8a16,1,256,B,887,2,23,30,1,success,644.003945,2.4871,187.7,306.93,22910.3,22910.3,887,256,102.9315,2.51564,9.72,2.51564041015625,0.3975130928739885,0.05259365550833333,35,True
int8_w8a16_b1_o256_caseA_rep2_batch28of30_1780380136,int8_w8a16_b1_o256_caseA_rep2,int8_w8a16,1,256,A,230,2,28,30,1,success,622.343773,2.4051,182.34,300.27,22910.3,22910.3,230,256,106.4408,2.43103,9.39,2.43103036328125,0.4113482147751802,0.05082474146166667,35,True
int8_w8a16_b1_o256_caseC_rep1_batch23of30_1780364473,int8_w8a16_b1_o256_caseC_rep1,int8_w8a16,1,256,C,3789,1,23,30,1,success,858.507853,2.9184,218.84,318.4,24524.3,24524.3,3789,256,87.7203,3.353546,11.4,3.35354630078125,0.29819179767013737,0.07011147466166667,40,True
int8_w8a16_b1_o256_caseC_rep2_batch3of30_1780375024,int8_w8a16_b1_o256_caseC_rep2,int8_w8a16,1,256,C,3796,2,3,30,1,success,802.133578,2.9029,209.21,326.28,22910.3,22910.3,3796,256,88.1862,3.133334,11.34,3.1333342890625,0.3191488388234509,0.06550757553666667,39,True
int8_w8a16_b1_o64_caseC_rep1_batch18of30_1780377414,int8_w8a16_b1_o64_caseC_rep1,int8_w8a16,1,64,C,3791,1,18,30,1,success,246.107792,1.0916,125.23,291.03,22910.3,22910.3,3791,64,58.6298,3.845434,17.06,3.84543425,0.2600486538028833,0.020098803013333333,21,True
int8_w8a16_b1_o512_caseC_rep3_batch21of30_1780382998,int8_w8a16_b1_o512_caseC_rep3,int8_w8a16,1,512,C,3790,3,21,30,1,success,1588.698723,5.3925,250.41,328.51,22910.3,22910.3,3790,512,94.9475,3.102927,10.53,3.102927193359375,0.322276333824434,0.129743729045,64,True
int8_w8a16_b4_o256_caseA_rep2_batch1of8_1780381819,int8_w8a16_b4_o256_caseA_rep2,int8_w8a16,4,256,A,235,2,1,8,4,success,2847.74538,8.9676,286.35,325.86,22910.3,22910.3,940,1024,114.1884,2.781001,8.76,2.78100134765625,0.3595827096030615,0.23256587269999998,100,True
int8_w8a16_b1_o512_caseC_rep1_batch21of30_1780376724,int8_w8a16_b1_o512_caseC_rep1,int8_w8a16,1,512,C,3790,1,21,30,1,success,1612.126124,5.4155,250.46,320.22,22910.3,22910.3,3790,512,94.5427,3.148684,10.58,3.1486838359375,0.3175930173066286,0.1316569667933333,65,True
int8_w8a16_b1_o512_caseC_rep1_batch15of30_1780376655,int8_w8a16_b1_o512_caseC_rep1,int8_w8a16,1,512,C,3795,1,15,30,1,success,1609.916307,5.4134,249.49,334.5,22910.3,22910.3,3795,512,94.5794,3.144368,10.57,3.144367787109375,0.3180289545324793,0.131476498405,65,True
int8_w8a16_b4_o512_caseA_rep2_batch2of8_1780373313,int8_w8a16_b4_o512_caseA_rep2,int8_w8a16,4,512,A,232,2,2,8,4,success,5719.974012,17.8779,303.28,327.44,22910.3,22910.3,929,2048,114.555,2.792956,8.73,2.792956060546875,0.3580435847616575,0.46713121097999993,189,True
int8_w8a16_b1_o512_caseB_rep3_batch14of30_1780368780,int8_w8a16_b1_o512_caseB_rep3,int8_w8a16,1,512,B,897,3,14,30,1,success,1379.343987,4.7598,240.74,312.24,22910.3,22910.3,897,512,107.5685,2.694031,9.3,2.694031224609375,0.37119094643938155,0.11264642560499999,58,True
int8_w8a16_b1_o256_caseB_rep1_batch10of30_1780365819,int8_w8a16_b1_o256_caseB_rep1,int8_w8a16,1,256,B,889,1,10,30,1,success,698.00761,2.6136,192.9,289.3,22910.3,22910.3,889,256,97.9505,2.726592,10.21,2.7265922265625,0.3667581790404835,0.05700395481666667,37,True
int8_w8a16_b1_o64_caseC_rep3_batch19of30_1780366693,int8_w8a16_b1_o64_caseC_rep3,int8_w8a16,1,64,C,3795,3,19,30,1,success,228.336904,1.0982,116.42,275.68,22910.3,22910.3,3795,64,58.2796,3.567764,17.16,3.567764125,0.28028758767789896,0.018647513826666667,21,True
int8_w8a16_b1_o64_caseB_rep3_batch22of30_1780377105,int8_w8a16_b1_o64_caseB_rep3,int8_w8a16,1,64,B,894,3,22,30,1,success,152.688232,0.7539,92.53,228.46,22910.3,22910.3,894,64,84.896,2.385754,11.78,2.385753625,0.4191547649854247,0.012469538946666667,18,True
int8_w8a16_b1_o64_caseC_rep2_batch29of30_1780374297,int8_w8a16_b1_o64_caseC_rep2,int8_w8a16,1,64,C,3798,2,29,30,1,success,254.88964,1.0946,130.05,319.73,22910.3,22910.3,3798,64,58.471,3.982651,17.1,3.982650625,0.2510890595631898,0.020815987266666666,21,True
int8_w8a16_b1_o256_caseB_rep2_batch6of30_1780387633,int8_w8a16_b1_o256_caseB_rep2,int8_w8a16,1,256,B,878,2,6,30,1,success,627.17412,2.4917,184.15,307.15,22910.3,22910.3,878,256,102.7407,2.449899,9.73,2.44989890625,0.408180107941954,0.0512192198,35,True
int8_w8a16_b8_o256_caseA_rep3_batch2of4_1780369146,int8_w8a16_b8_o256_caseA_rep3,int8_w8a16,8,256,A,234,3,2,4,8,success,2928.412127,9.2651,285.37,327.82,22910.3,22910.3,1874,2048,221.0442,1.429889,4.52,1.4298887338867188,0.6993551150527659,0.2391536570383333,103,True
int8_w8a16_b1_o256_caseC_rep1_batch5of30_1780364309,int8_w8a16_b1_o256_caseC_rep1,int8_w8a16,1,256,C,3791,1,5,30,1,success,847.140091,3.0176,210.57,303.43,24524.3,24524.3,3791,256,84.8365,3.309141,11.79,3.30914098046875,0.30219322957293493,0.06918310743166667,41,True
int8_w8a16_b8_o256_caseC_rep3_batch1of4_1780378791,int8_w8a16_b8_o256_caseC_rep3,int8_w8a16,8,256,C,3793,3,1,4,8,success,4630.508008,13.9625,309.64,399.31,22910.3,22910.3,30351,2048,146.6788,2.26099,6.82,2.26099023828125,0.44228408556074783,0.37815815398666663,150,True
int8_w8a16_b1_o256_caseC_rep3_batch7of30_1780388035,int8_w8a16_b1_o256_caseC_rep3,int8_w8a16,1,256,C,3800,3,7,30,1,success,823.947506,2.9181,209.05,324.33,22910.3,22910.3,3800,256,87.7282,3.218545,11.4,3.2185449453125,0.31069940516331873,0.06728904632333332,40,True
int8_w8a16_b1_o256_caseC_rep3_batch23of30_1780388180,int8_w8a16_b1_o256_caseC_rep3,int8_w8a16,1,256,C,3789,3,23,30,1,success,814.505037,2.9156,206.96,328.5,22910.3,22910.3,3789,256,87.8048,3.18166,11.39,3.18166030078125,0.3143013098395363,0.066517911355,40,True
int8_w8a16_b1_o256_caseA_rep3_batch15of30_1780387054,int8_w8a16_b1_o256_caseA_rep3,int8_w8a16,1,256,A,235,3,15,30,1,success,634.74291,2.4205,184.8,301.05,22910.3,22910.3,235,256,105.7628,2.479464,9.46,2.4794644921875,0.4033128940345312,0.05183733765000001,35,True
int8_w8a16_b1_o64_caseC_rep2_batch4of30_1780374119,int8_w8a16_b1_o64_caseC_rep2,int8_w8a16,1,64,C,3796,2,4,30,1,success,209.429618,1.0946,106.81,250.96,22910.3,22910.3,3796,64,58.4688,3.272338,17.1,3.27233778125,0.30559192444308425,0.017103418803333333,21,True
int8_w8a16_b8_o512_caseC_rep3_batch1of4_1780382500,int8_w8a16_b8_o512_caseC_rep3,int8_w8a16,8,512,C,3793,3,1,4,8,success,8097.523173,24.374,319.22,403.48,22910.3,22910.3,30351,4096,168.0482,1.976934,5.95,1.976934368408203,0.5058336867324456,0.661297725795,254,True
int8_w8a16_b8_o256_caseC_rep1_batch1of4_1780387378,int8_w8a16_b8_o256_caseC_rep1,int8_w8a16,8,256,C,3793,1,1,4,8,success,4662.616094,13.8758,313.77,399.67,22910.3,22910.3,30351,2048,147.5952,2.276668,6.78,2.2766680146484375,0.43923839293469397,0.3807803143433333,149,True
int8_w8a16_b1_o512_caseA_rep2_batch1of30_1780372061,int8_w8a16_b1_o512_caseA_rep2,int8_w8a16,1,512,A,232,2,1,30,1,success,1342.648844,4.7028,238.46,307.97,22910.3,22910.3,232,512,108.8704,2.622361,9.19,2.6223610234375,0.3813357470853339,0.10964965559333334,57,True
int8_w8a16_b1_o512_caseA_rep2_batch27of30_1780372341,int8_w8a16_b1_o512_caseA_rep2,int8_w8a16,1,512,A,233,2,27,30,1,success,1361.022187,4.7144,236.7,307.52,22910.3,22910.3,233,512,108.6028,2.658246,9.21,2.658246458984375,0.3761878424102428,0.11115014527166667,58,True
int8_w8a16_b1_o64_caseC_rep1_batch5of30_1780377321,int8_w8a16_b1_o64_caseC_rep1,int8_w8a16,1,64,C,3791,1,5,30,1,success,202.159708,1.0952,101.66,178.99,22910.3,22910.3,3791,64,58.4373,3.158745,17.11,3.1587454375,0.3165813832695089,0.016509709486666666,21,True
int8_w8a16_b1_o512_caseB_rep2_batch2of30_1780375717,int8_w8a16_b1_o512_caseB_rep2,int8_w8a16,1,512,B,878,2,2,30,1,success,1359.425689,4.8016,237.19,309.42,22910.3,22910.3,878,512,106.6307,2.655128,9.38,2.655128298828125,0.37662963422195567,0.11101976460166665,58,True
int8_w8a16_b1_o256_caseB_rep3_batch5of30_1780389372,int8_w8a16_b1_o256_caseB_rep3,int8_w8a16,1,256,B,896,3,5,30,1,success,659.771799,2.4998,193.07,305.49,22910.3,22910.3,896,256,102.4069,2.577234,9.76,2.57723358984375,0.38801294688256294,0.053881363584999994,35,True
int8_w8a16_b1_o64_caseB_rep2_batch29of30_1780386624,int8_w8a16_b1_o64_caseB_rep2,int8_w8a16,1,64,B,889,2,29,30,1,success,149.099076,0.7479,89.89,205.55,22910.3,22910.3,889,64,85.5747,2.329673,11.69,2.3296730625,0.42924477949145706,0.01217642454,18,True
int8_w8a16_b8_o512_caseC_rep1_batch2of4_1780370666,int8_w8a16_b8_o512_caseC_rep1,int8_w8a16,8,512,C,3793,1,2,4,8,success,8027.485986,24.2701,317.64,402.2,22910.3,22910.3,30347,4096,168.767,1.959835,5.93,1.9598354458007812,0.5102469200374136,0.6555780221899999,253,True
int8_w8a16_b4_o256_caseA_rep1_batch7of8_1780368195,int8_w8a16_b4_o256_caseA_rep1,int8_w8a16,4,256,A,232,1,7,8,4,success,2765.338473,8.9843,277.78,325.62,22910.3,22910.3,928,1024,113.977,2.700526,8.77,2.7005258525390623,0.3702982510090728,0.22583597529499996,100,True
int8_w8a16_b1_o512_caseA_rep2_batch7of30_1780372125,int8_w8a16_b1_o512_caseA_rep2,int8_w8a16,1,512,A,232,2,7,30,1,success,1334.979911,4.7223,232.81,306.62,22910.3,22910.3,232,512,108.4214,2.607383,9.22,2.607382638671875,0.38352637053277727,0.10902335939833332,58,True
int8_w8a16_b4_o512_caseA_rep3_batch7of8_1780377860,int8_w8a16_b4_o512_caseA_rep3,int8_w8a16,4,512,A,232,3,7,8,4,success,5749.747881,17.8589,304.71,328.84,22910.3,22910.3,928,2048,114.677,2.807494,8.72,2.8074940825195314,0.3561895308084031,0.469562743615,189,True
int8_w8a16_b1_o512_caseB_rep2_batch18of30_1780375891,int8_w8a16_b1_o512_caseB_rep2,int8_w8a16,1,512,B,895,2,18,30,1,success,1336.712577,4.7896,233.23,311.15,22910.3,22910.3,895,512,106.8973,2.610767,9.35,2.610766751953125,0.38302923815461337,0.10916486045499998,58,True
int8_w8a16_b4_o512_caseC_rep1_batch1of8_1780381120,int8_w8a16_b4_o512_caseC_rep1,int8_w8a16,4,512,C,3793,1,1,8,4,success,6824.621825,20.8891,312.05,399.84,22910.3,22910.3,15175,2048,98.0417,3.332335,10.2,3.3323348754882813,0.30008988813090753,0.5573441157083333,219,True
int8_w8a16_b1_o256_caseA_rep1_batch4of30_1780378374,int8_w8a16_b1_o256_caseA_rep1,int8_w8a16,1,256,A,237,1,4,30,1,success,616.235116,2.3849,185.36,305.74,22910.3,22910.3,237,256,107.3435,2.407168,9.32,2.407168421875,0.4154258550887256,0.05032586780666666,34,True
int8_w8a16_b1_o512_caseA_rep3_batch9of30_1780372471,int8_w8a16_b1_o512_caseA_rep3,int8_w8a16,1,512,A,233,3,9,30,1,success,1298.876321,4.6883,230.51,308.38,22910.3,22910.3,233,512,109.2069,2.536868,9.16,2.536867814453125,0.3941868765501962,0.10607489954833332,57,True
int8_w8a16_b8_o512_caseA_rep3_batch3of4_1780378168,int8_w8a16_b8_o512_caseA_rep3,int8_w8a16,8,512,A,233,3,3,4,8,success,5934.793636,18.2271,308.18,333.13,22910.3,22910.3,1864,4096,224.7208,1.448924,4.45,1.4489242275390626,0.6901672157821933,0.48467481360666664,193,True
int8_w8a16_b1_o64_caseB_rep3_batch21of30_1780377099,int8_w8a16_b1_o64_caseB_rep3,int8_w8a16,1,64,B,899,3,21,30,1,success,146.939785,0.7376,86.82,140.17,22910.3,22910.3,899,64,86.7674,2.295934,11.53,2.295934140625,0.43555256324895264,0.012000082441666667,18,True
int8_w8a16_b1_o256_caseA_rep3_batch22of30_1780387113,int8_w8a16_b1_o256_caseA_rep3,int8_w8a16,1,256,A,231,3,22,30,1,success,596.07484,2.3956,180.35,302.61,22910.3,22910.3,231,256,106.8646,2.328417,9.36,2.32841734375,0.4294762718050639,0.04867944526666666,34,True
